tableId,started,ended,time,username,score,winner,bid,building.10a,building.10b,building.11a,building.11b,building.12a,building.12b,building.13a,building.13b,building.1a,building.1b,building.2a,building.2b,building.3a,building.3b,building.4a,building.4b,building.5a,building.5b,building.6a,building.6b,building.7a,building.7b,building.8a,building.8b,building.9a,building.9b,building.A,building.B,building.C,building.D,building.E,building.F,building.G,cowboys,craftsmen,deliveries.ALBUQUERQUE,deliveries.CHICAGO,deliveries.CLEVELAND,deliveries.COLORADO_SPRINGS,deliveries.COLUMBIA,deliveries.DENVER,deliveries.DETROIT,deliveries.EL_PASO,deliveries.GREEN_BAY,deliveries.KANSAS_CITY,deliveries.MEMPHIS,deliveries.MILWAUKEE,deliveries.MINNEAPOLIS,deliveries.MONTREAL,deliveries.NEW_YORK_CITY,deliveries.PITTSBURGH,deliveries.SACRAMENTO,deliveries.SANTA_FE,deliveries.SAN_DIEGO,deliveries.SAN_FRANCISCO,deliveries.ST_LOUIS,deliveries.TOPEKA,deliveries.TORONTO,deliveries.WICHITA,engineers,handLimit,permCerts,players,rttn,score.BID,score.BUILDINGS,score.CATTLE_CARDS,score.CITIES,score.DOLLARS,score.EXTRA_STEP_POINTS,score.HAZARDS,score.JOB_MARKET_TOKEN,score.OBJECTIVE_CARDS,score.STATIONS,score.STATION_MASTERS,score.WORKERS,seat,stepLimit,stops.10a,stops.10b,stops.11a,stops.11b,stops.12a,stops.12b,stops.13a,stops.13b,stops.1a,stops.1b,stops.2a,stops.2b,stops.3a,stops.3b,stops.4a,stops.4b,stops.5a,stops.5b,stops.6a,stops.6b,stops.7a,stops.7b,stops.8a,stops.8b,stops.9a,stops.9b,stops.A,stops.B,stops.C,stops.D,stops.E,stops.F,stops.G,stops.hazard,stops.teepee,tempCertLimit,tempCerts,turns
36f0fd68-4b48-4ea8-b974-d5792380b4d8,2021-02-28T14:11:35Z,2021-02-28T18:21:53Z,250,deltawhisky,105,Y,,,,,,,,,,,,,FLOOD-RISK-2,G-2,,B-1,,,,,,,,,,,,B,E,G,C,F,A,D,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,5,2,4,N,0,5,28,14,5,3,10,2,15,6,13,4,3,7,,,,,,,,,,,,2,1,,2,,,,,,,,,,,,5,7,4,2,7,3,7,0,0,4,0,42
c6728450-61f5-43a4-893d-f824e3e48923,2021-03-21T04:31:37Z,2021-03-21T05:13:46Z,42,dannerz,65,Y,0,E-1,,,,,,,,E-2,,,,,,C-1-2,,,,,,,,,,,,D,B,E,F,G,A,C,1,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,2,2,N,0,17,0,-6,5,3,12,2,6,7,19,0,2,5,3,,,,,,,,3,,,,,,2,,,,,,,,,,,,3,4,1,3,0,3,4,0,0,6,0,29
c6728450-61f5-43a4-893d-f824e3e48923,2021-03-21T04:31:37Z,2021-03-21T05:13:46Z,42,patrickoftheisles,59,N,2,,,,,,,,,B-1,,ROCKFALL-RISK-2,,C-2,,,,,,,,,,,,,,D,B,E,F,G,A,C,4,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,1,2,N,-2,3,28,2,1,3,10,0,6,2,6,0,1,5,,,,,,,,,1,,5,,4,,,,,,,,,,,,,,5,3,3,1,1,1,3,0,0,4,1,31
7049c1e8-f6d2-4503-89c6-ca14492feba7,2021-01-23T15:17:03Z,2021-01-23T15:55:19Z,38,patrickoftheisles,64,Y,4,,B-2,,,,,,,,,,,,,A-2,,,,,,,,,,B-3,,F,A,B,E,C,G,D,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,4,2,2,N,-4,23,0,-9,1,3,18,0,0,14,18,0,1,5,,4,,,,,,,,,,,,,5,,,,,,,,,,2,,4,5,5,3,0,4,2,0,0,6,0,26
7049c1e8-f6d2-4503-89c6-ca14492feba7,2021-01-23T15:17:03Z,2021-01-23T15:55:19Z,38,moritz,51,N,0,,,,,,,,,,A-3,A-1,,,DROUGHT-RISK-1,,,,,,,,,,,,,F,A,B,E,C,G,D,3,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,2,N,0,5,25,8,2,3,0,2,5,1,0,0,2,4,,,,,,,,,,2,3,,,2,,,,,,,,,,,,,3,3,2,1,3,2,1,0,0,3,0,25
fd2eaa4c-aa70-4a89-844b-dff6e13d8047,2021-03-25T20:04:04Z,2021-03-25T21:52:48Z,108,erestor47,40,N,0,,,,,,,,,B-3,,,,,F-2,E-2,,INDIAN-TRADE-RISK-2,,,,,,,,,,A,G,B,E,D,F,C,4,2,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,3,N,0,11,5,-6,3,3,15,2,-2,2,3,4,3,6,,,,,,,,,1,,,,,3,2,,0,,,,,,,,,,5,5,3,3,1,2,2,0,0,4,0,28
fd2eaa4c-aa70-4a89-844b-dff6e13d8047,2021-03-25T20:04:04Z,2021-03-25T21:52:48Z,108,henricl,39,N,0,,B-2,,,,,,,,,,,,G-1,,,B-1,,,,,,,,,,A,G,B,E,D,F,C,4,5,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,3,N,0,18,13,-12,3,3,2,0,8,0,0,4,2,6,,3,,,,,,,,,,,,2,,,1,,,,,,,,,,4,5,2,3,3,2,2,0,0,3,0,30
fd2eaa4c-aa70-4a89-844b-dff6e13d8047,2021-03-25T20:04:04Z,2021-03-25T21:52:48Z,108,oldie22,52,Y,5,,,,,,,,,,,,,,G-2,,,,,,,C-2,,,,,,A,G,B,E,D,F,C,5,4,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,3,N,-5,9,0,-6,2,3,8,0,5,7,25,4,1,6,,,,,,,,,,,,,,5,,,,,,,1,,,,,,6,3,4,3,0,1,4,0,0,6,4,29
9ea3b79f-7bef-42c1-84a1-c943b993d727,2021-02-08T16:43:29Z,2021-02-15T19:18:35Z,10235,nthep,44,N,,,,,,,,,,,,,,,,,A-3,,,,,,,,,,,E,F,D,G,B,C,A,6,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,5,0,4,N,0,3,17,8,3,0,3,0,0,2,0,8,3,6,,,,,,,,,,,,,,,,3,,,,,,,,,,,6,2,4,4,5,2,3,0,0,4,2,31
9ea3b79f-7bef-42c1-84a1-c943b993d727,2021-02-08T16:43:29Z,2021-02-15T19:18:35Z,10235,grimblin,70,Y,,,,,,,,,,E-1,,,A-1,,,,,,,,,,,,,,,E,F,D,G,B,C,A,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,5,2,4,N,0,2,13,18,4,3,8,2,3,6,11,0,2,7,,,,,,,,,1,,,2,,,,,,,,,,,,,,,4,2,2,6,4,3,2,0,0,4,0,31
9ea3b79f-7bef-42c1-84a1-c943b993d727,2021-02-08T16:43:29Z,2021-02-15T19:18:35Z,10235,petem,40,N,,,,,,,,,,E-2,,,,,F-2,,,,,G-1,,,,,,,,E,F,D,G,B,C,A,2,4,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,0,4,N,0,9,14,3,1,3,3,0,3,4,0,0,1,7,,,,,,,,,1,,,,,2,,,,,1,,,,,,,,5,3,3,7,3,3,3,0,0,4,0,31
9ea3b79f-7bef-42c1-84a1-c943b993d727,2021-02-08T16:43:29Z,2021-02-15T19:18:35Z,10235,sfcsuperfan,58,N,,,,,,,,,,C-1-2,,,ROCKFALL-RISK-2,,,,,,,B-1,,,,,F-1,,,E,F,D,G,B,C,A,1,6,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,4,N,0,15,10,0,0,3,8,0,3,5,6,8,4,7,,,,,,,,,0,,,0,,,,,,,3,,,,,2,,,5,4,2,5,4,6,3,0,0,3,0,31
bce1d7ca-f325-496a-ad01-4aa3c493fe13,2021-04-04T00:43:41Z,2021-04-04T02:03:07Z,79,jonflagg,29,N,0,,,,,,,,,,C-2,,,,ROCKFALL-RISK-2,,,,,,,,,,,,,G,E,A,F,D,B,C,4,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,N,0,4,16,0,0,0,8,0,0,1,0,0,2,5,,,,,,,,,,0,,,,3,,,,,,,,,,,,,4,2,4,3,4,3,2,0,0,4,1,27
bce1d7ca-f325-496a-ad01-4aa3c493fe13,2021-04-04T00:43:41Z,2021-04-04T02:03:07Z,79,patrickoftheisles,62,Y,0,E-2,,,,,,,,,,,,,,C-1-2,,,,,,,,,,,E-1,G,E,A,F,D,B,C,1,4,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,1,3,N,0,24,0,-6,0,3,6,0,10,8,9,8,3,6,5,,,,,,,,,,,,,,3,,,,,,,,,,,5,5,4,3,3,0,3,2,0,0,6,6,26
bce1d7ca-f325-496a-ad01-4aa3c493fe13,2021-04-04T00:43:41Z,2021-04-04T02:03:07Z,79,moritz,55,N,2,,,,,,,,,,A-1,,C-1-1,,,ROCKFALL-RISK-1,,,,,,,,,,,,G,E,A,F,D,B,C,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,2,3,N,-2,5,0,0,4,3,10,2,6,9,18,0,1,6,,,,,,,,,,1,,0,,,4,,,,,,,,,,,,2,3,3,6,0,3,2,0,0,6,0,26
23dd9659-4b3d-4ebc-a3fb-65bdc91f944a,2021-01-16T03:35:50Z,2021-01-16T05:10:52Z,95,ruffians,51,N,3,,A-2,,,,,,,,,,,,ROCKFALL-RISK-2,,B-3,,,,,,,,,,ROCKFALL-RISK-1,F,A,B,C,G,E,D,2,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,3,Y,-3,25,4,-5,3,0,7,2,1,6,3,8,2,5,,2,,,,,,,,,,,,5,,3,,,,,,,,,,3,5,4,0,4,1,2,2,1,0,6,0,27
23dd9659-4b3d-4ebc-a3fb-65bdc91f944a,2021-01-16T03:35:50Z,2021-01-16T05:10:52Z,95,patrickoftheisles,87,Y,5,,,,,,,,,A-1,,,,,,,B-2,,,C-2,,,,,,,,F,A,B,C,G,E,D,1,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,5,4,3,Y,-5,9,2,23,4,3,4,0,3,15,29,0,1,6,,,,,,,,,0,,,,,,,4,,,0,,,,,,,,4,2,3,7,0,3,4,0,0,6,0,28
23dd9659-4b3d-4ebc-a3fb-65bdc91f944a,2021-01-16T03:35:50Z,2021-01-16T05:10:52Z,95,mbrazinski,33,N,0,,,,,,,,,A-3,,,,,E-2,,E-1,,,,,,,,,,,F,A,B,C,G,E,D,5,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,3,Y,0,7,12,0,3,0,3,0,4,0,0,4,3,5,,,,,,,,,3,,,,,3,,2,,,,,,,,,,,5,3,1,2,4,2,1,1,0,3,0,27
6875d70f-53d6-4330-a42f-23b9b26e2f45,2021-02-05T20:01:35Z,2021-02-05T20:55:53Z,54,likexayah,113,N,,,,,,,,,,,,F-2,,B-2,,,,B-1,,C-2,,,,,,,,C,B,D,F,E,A,G,5,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,6,2,2,N,0,11,30,23,1,3,10,0,18,4,9,4,1,4,,,,,,,,,,,3,,3,,,,1,,1,,,,,,,,6,5,6,6,5,5,5,0,0,6,1,47
6875d70f-53d6-4330-a42f-23b9b26e2f45,2021-02-05T20:01:35Z,2021-02-05T20:55:53Z,54,mrroy,131,Y,,,,,,,,,,E-1,,ROCKFALL-RISK-2,,E-2,,,,,,,,,,,,,,C,B,D,F,E,A,G,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,6,6,0,2,N,0,3,20,33,7,3,2,2,12,32,9,8,2,5,,,,,,,,,2,,0,,3,,,,,,,,,,,,,,7,3,7,5,7,4,6,0,0,6,0,47
63d86f2e-0f05-4485-85f8-47edf5d74e74,2021-03-11T06:51:41Z,2021-03-19T01:57:30Z,11225,jadlak,136,Y,,,F-1,ROCKFALL-RISK-1,,,,A-3,,,,,,G-2,,,F-2,,,,,,,,,,,C,F,A,B,D,E,G,6,6,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,5,4,4,N,0,45,21,3,1,3,7,0,13,9,18,16,4,7,,1,0,,,,2,,,,,,1,,,6,,,,,,,,,,,9,3,0,5,4,3,2,0,0,6,1,34
63d86f2e-0f05-4485-85f8-47edf5d74e74,2021-03-11T06:51:41Z,2021-03-19T01:57:30Z,11225,theemissary,32,N,,,,,,,,,,ROCKFALL-RISK-2,,E-1,,G-1,,,B-3,,,,,,,,,,,C,F,A,B,D,E,G,3,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,4,N,0,6,15,-21,7,0,10,0,15,0,0,0,1,6,,,,,,,,,2,,2,,3,,,1,,,,,,,,,,,2,4,2,6,2,5,4,0,0,3,0,34
63d86f2e-0f05-4485-85f8-47edf5d74e74,2021-03-11T06:51:41Z,2021-03-19T01:57:30Z,11225,prophet,44,N,,,FLOOD-RISK-2,,,,,,,E-2,,B-1,,,,,C-1-2,C-1-1,,,,,,,,,,C,F,A,B,D,E,G,1,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,4,N,0,20,15,-1,3,0,3,0,4,0,0,0,3,6,,0,,,,,,,4,,4,,,,,3,0,,,,,,,,,,3,6,0,5,2,3,2,0,0,4,2,34
63d86f2e-0f05-4485-85f8-47edf5d74e74,2021-03-11T06:51:41Z,2021-03-19T01:57:30Z,11225,raist,67,N,,,,,,,,,,C-2,,A-1,,DROUGHT-RISK-1,,,,,,,,,,,,,,C,F,A,B,D,E,G,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,6,0,4,N,0,3,18,17,5,3,6,2,6,7,0,0,2,7,,,,,,,,,0,,2,,2,,,,,,,,,,,,,,4,3,4,4,3,4,5,0,0,3,3,34
7fc234bc-d89e-472f-828d-16898e684d8a,2021-04-04T14:54:55Z,2021-04-04T15:30:14Z,35,nik,85,N,,,E-1,,,,,,,,,E-2,,,,,DROUGHT-RISK-1,,F-1,,,,,,,,G-2,B,A,G,C,E,D,F,1,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,4,0,2,N,0,27,15,13,2,3,0,2,5,10,0,8,1,5,,2,,,,,,,,,4,,,,,2,,1,,,,,,,,1,5,4,5,4,2,4,6,0,0,6,0,42
7fc234bc-d89e-472f-828d-16898e684d8a,2021-04-04T14:54:55Z,2021-04-04T15:30:14Z,35,bignike,91,Y,,,,,,,,,,,,B-1,,,,,,,,,,,,,,,,B,A,G,C,E,D,F,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,5,6,2,2,N,0,1,13,8,1,3,15,0,12,25,9,4,2,5,,,,,,,,,,,4,,,,,,,,,,,,,,,,4,1,7,2,2,5,7,0,0,4,1,42
197bb776-08a7-4699-9133-78332f933b74,2021-02-08T20:06:49Z,2021-02-08T21:42:35Z,95,blahbla77,124,Y,0,,,DROUGHT-RISK-1,,E-2,,,,C-2,,,,,G-1,,E-1,,,,,B-2,,,,,,E,D,A,G,C,F,B,2,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,5,1,3,Y,0,42,3,9,3,3,7,2,6,20,21,8,3,6,,,2,,2,,,,0,,,,,2,,2,,,,,0,,,,,,6,4,3,4,3,3,5,0,0,6,0,32
197bb776-08a7-4699-9133-78332f933b74,2021-02-08T20:06:49Z,2021-02-08T21:42:35Z,95,glad_jente,99,N,0,,,,,,,,,,,,,,ROCKFALL-RISK-1,,ROCKFALL-RISK-2,,,,,,,,,,,E,D,A,G,C,F,B,5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,6,0,3,Y,0,6,27,28,4,3,2,0,12,4,9,4,2,6,,,,,,,,,,,,,,5,,7,,,,,,,,,,,3,2,3,5,5,2,5,0,0,4,0,33
197bb776-08a7-4699-9133-78332f933b74,2021-02-08T20:06:49Z,2021-02-08T21:42:35Z,95,duke_pedro,84,N,2,,,,,,,,,B-1,,,,,,,,,,,,,,,,,,E,D,A,G,C,F,B,6,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,2,6,2,3,Y,-2,1,26,8,1,3,10,0,12,8,9,8,1,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,5,1,3,3,5,4,5,0,0,3,0,33
7f1211f7-043a-41d8-831d-497b4420ba90,2020-11-19T23:48:47Z,2020-11-20T00:33:28Z,44,moritz,58,N,0,,,,,,,,,,,FLOOD-RISK-2,,,,,E-1,,,,,,,,,,,F,D,C,E,G,B,A,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,2,N,0,4,33,8,0,3,7,0,3,0,0,0,2,5,,,,,,,,,,,3,,,,,5,,,,,,,,,,,2,4,0,4,4,3,0,0,0,3,2,24
7f1211f7-043a-41d8-831d-497b4420ba90,2020-11-19T23:48:47Z,2020-11-20T00:33:28Z,44,patrickoftheisles,66,Y,2,,,,,,,,,,C-2,FLOOD-RISK-1,,,,,E-2,,,,,,,,,,,F,D,C,E,G,B,A,3,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,5,1,2,N,-2,5,20,12,4,3,8,2,10,1,3,0,1,5,,,,,,,,,,0,3,,,,,6,,,,,,,,,,,2,4,2,2,2,3,0,0,0,4,1,24
8351dbfc-97af-4ca1-a6d7-3ac0f858404b,2020-12-15T21:17:52Z,2021-01-13T21:07:28Z,41749,mike,57,N,,,,,,,,,,G-1,,,C-1-1,FLOOD-RISK-1,,,,,F-2,,,,,,,,,B,C,G,F,E,A,D,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,6,2,4,N,0,7,5,9,0,0,13,0,10,4,9,0,1,4,,,,,,,,,0,,,3,3,,,,,1,,,,,,,,,6,6,5,3,4,4,1,0,0,4,1,33
8351dbfc-97af-4ca1-a6d7-3ac0f858404b,2020-12-15T21:17:52Z,2021-01-13T21:07:28Z,41749,philsstein,71,N,,,,,,,,,,B-1,,,,C-1-2,,,,,ROCKFALL-RISK-2,,,,E-1,,,,,B,C,G,F,E,A,D,6,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,6,0,4,N,0,12,34,11,1,0,3,0,2,0,0,8,3,6,,,,,,,,,3,,,,5,,,,,3,,,,0,,,,,5,4,4,4,7,0,0,0,0,3,0,34
8351dbfc-97af-4ca1-a6d7-3ac0f858404b,2020-12-15T21:17:52Z,2021-01-13T21:07:28Z,41749,steoank,86,N,,,,,,,,,,,,,,DROUGHT-RISK-1,,ROCKFALL-RISK-1,,,,,,,E-2,,,,,B,C,G,F,E,A,D,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,6,0,4,N,0,10,15,23,7,3,10,0,10,3,5,0,2,7,,,,,,,,,,,,,7,,3,,,,,,,1,,,,,3,7,3,6,4,3,2,0,0,3,0,34
8351dbfc-97af-4ca1-a6d7-3ac0f858404b,2020-12-15T21:17:52Z,2021-01-13T21:07:28Z,41749,square,87,Y,,,,,,,,,,,,,,FLOOD-RISK-2,,,,,,,,,,,,,,B,C,G,F,E,A,D,5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,5,1,4,N,0,1,34,17,3,3,4,2,16,3,0,4,4,7,,,,,,,,,,,,,7,,,,,,,,,,,,,,6,3,5,5,9,3,6,1,0,4,0,33
fad5d794-37bb-4c9b-83a8-3253d08cabeb,2021-03-09T23:27:20Z,2021-03-10T02:32:32Z,185,jairo_tx,109,Y,,F-1,,,,,,,,E-2,,,,,E-1,,F-2,,,,,,B-1,,C-2,,,D,C,F,A,E,B,G,1,6,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,4,6,0,2,Y,0,34,7,3,3,0,4,2,9,12,27,8,1,3,1,,,,,,,,5,,,,,5,,2,,,,,,4,,1,,,6,6,4,5,4,5,4,0,0,6,0,49
fad5d794-37bb-4c9b-83a8-3253d08cabeb,2021-03-09T23:27:20Z,2021-03-10T02:32:32Z,185,pedroapor,105,N,,,,,,,,,,,,FLOOD-RISK-2,,,ROCKFALL-RISK-1,,,,ROCKFALL-RISK-2,,,,,,,,,D,C,F,A,E,B,G,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,6,2,2,Y,0,8,21,4,0,3,14,0,20,8,27,0,2,5,,,,,,,,,,,5,,,1,,,,4,,,,,,,,,6,4,5,6,4,5,6,1,0,6,4,50
03eefaa2-233c-4116-818c-2735db03c41b,2020-08-10T23:18:30Z,2020-08-11T01:12:51Z,114,wildes,80,Y,,,,,,,,,,A-3,,A-2,,,ROCKFALL-RISK-2,FLOOD-RISK-2,,,,,,,,,,,,D,B,E,A,C,F,G,2,2,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,1,4,N,0,8,10,2,3,0,30,2,9,1,15,0,1,6,,,,,,,,,0,,0,,,5,5,,,,,,,,,,,,3,4,1,3,4,6,1,0,0,6,0,29
03eefaa2-233c-4116-818c-2735db03c41b,2020-08-10T23:18:30Z,2020-08-11T01:12:51Z,114,jsmh,55,N,,,,,,,,,,C-2,,A-1,,,,,,,,,,,,,,,,D,B,E,A,C,F,G,6,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,4,N,0,2,35,-12,1,0,3,0,10,2,6,8,2,6,,,,,,,,,0,,3,,,,,,,,,,,,,,,,3,2,3,2,5,3,3,0,0,3,1,30
03eefaa2-233c-4116-818c-2735db03c41b,2020-08-10T23:18:30Z,2020-08-11T01:12:51Z,114,riverzest,52,N,,B-2,,,,,,,,,,,,,B-3,E-1,,,F-2,,,,C-1-1,C-1-2,,,B-1,D,B,E,A,C,F,G,1,6,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,4,N,0,43,3,-12,4,0,0,0,-2,2,6,8,3,6,3,,,,,,,,,,,,,0,0,,,0,,,,2,0,,,3,4,6,2,2,1,3,2,0,0,4,4,30
03eefaa2-233c-4116-818c-2735db03c41b,2020-08-10T23:18:30Z,2020-08-11T01:12:51Z,114,theflyroper,75,N,,,,,,,,,,,,DROUGHT-RISK-1,,,,E-2,,,,,,,,,,,,D,B,E,A,C,F,G,5,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,4,0,4,N,0,4,28,-4,2,3,16,0,13,1,8,4,4,7,,,,,,,,,,,1,,,,3,,,,,,,,,,,,4,3,0,4,5,2,4,0,0,3,0,30
0d5f3645-6971-4648-9579-513ed9414063,2020-11-11T18:17:05Z,2020-11-11T19:59:15Z,102,patrickoftheisles,70,Y,0,,,,,,,,,,,,,C-1-2,,,,B-2,,,,,,,,,,D,G,A,C,F,B,E,1,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,1,4,N,0,5,0,-6,0,3,0,0,6,37,17,8,4,7,,,,,,,,,,,,,1,,,,2,,,,,,,,,,3,3,4,4,0,3,3,0,0,6,2,26
0d5f3645-6971-4648-9579-513ed9414063,2020-11-11T18:17:05Z,2020-11-11T19:59:15Z,102,dannerz,52,N,4,,,,,,,,,,B-1,,,,,A-3,,,,,,,,,,,,D,G,A,C,F,B,E,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,2,4,N,-4,4,9,-6,0,3,21,0,11,2,12,0,2,5,,,,,,,,,,0,,,,,3,,,,,,,,,,,,2,3,3,4,2,5,2,0,0,3,0,26
0d5f3645-6971-4648-9579-513ed9414063,2020-11-11T18:17:05Z,2020-11-11T19:59:15Z,102,ruffians,42,N,3,,,,,,,,,,A-2,,,,,E-2,,,,,,,,,,,,D,G,A,C,F,B,E,6,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,0,4,N,-3,4,23,-12,3,0,11,0,7,1,0,8,3,4,,,,,,,,,,0,,,,,2,,,,,,,,,,,,4,2,2,4,4,3,3,0,0,3,0,26
0d5f3645-6971-4648-9579-513ed9414063,2020-11-11T18:17:05Z,2020-11-11T19:59:15Z,102,mbrazinski,41,N,7,,C-2,,,,,,,,,,,,,B-3,,,,,ROCKFALL-RISK-2,,,A-1,,,DROUGHT-RISK-1,D,G,A,C,F,B,E,1,6,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,4,0,4,N,-7,33,0,-16,3,3,6,2,5,4,0,8,1,7,,4,,,,,,,,,,,,,2,,,,,0,,,1,,,1,4,5,1,2,0,3,3,0,0,4,0,26
b4ec4e26-f7bd-4b4e-9619-8a386c347aaf,2021-03-13T22:42:58Z,2021-03-14T00:11:05Z,88,djles,63,Y,,,,,,,,,,,,,,,G-1,,C-2,,,,,,,,,,,D,B,A,E,F,C,G,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,6,2,2,N,0,6,16,18,3,3,4,2,0,2,9,0,2,4,,,,,,,,,,,,,,2,,5,,,,,,,,,,,4,4,3,5,5,4,5,0,0,4,2,37
b4ec4e26-f7bd-4b4e-9619-8a386c347aaf,2021-03-13T22:42:58Z,2021-03-14T00:11:05Z,88,erree,63,Y,,,,,,,,,,,B-1,,,,,,,,,C-1-1,,,,,,,,D,B,A,E,F,C,G,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,6,1,2,N,0,6,13,23,5,0,4,0,10,2,0,0,1,4,,,,,,,,,,0,,,,,,,,,5,,,,,,,,2,5,2,7,4,4,2,0,0,4,0,37
c2eacce8-a468-4946-a38a-bd46fed93815,2021-01-31T21:31:50Z,2021-01-31T22:13:43Z,41,patrickoftheisles,53,N,0,E-1,,,,,,,,,,,,,,,C-2,,,,C-1-1,,,,,,,A,D,F,B,G,C,E,1,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,1,2,N,0,21,0,2,4,3,4,2,6,2,9,0,2,4,5,,,,,,,,,,,,,,,3,,,,0,,,,,,,3,4,1,4,0,1,1,0,0,6,0,21
